"name","last_modified","size","mtime","cksum","md5sum","resourceType","downloadsLink","year","day"
"VNP46A4.A2019001.h27v04.001.2021125144710.h5","2021-05-06 03:48",27973647,1620272931,2437376699,"1c5e7601334bbd5dd132484260500468","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h27v04.001.2021125144710.h5",2019,"001"
"VNP46A4.A2019001.h27v05.001.2021125120023.h5","2021-05-06 00:24",34188528,1620260661,3806757122,"c5032cf7df87fff3af0a59ab56703b89","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h27v05.001.2021125120023.h5",2019,"001"
"VNP46A4.A2019001.h27v06.001.2021125174847.h5","2021-05-06 06:47",22989806,1620283671,2412785874,"80fbd55f8c34428d00829ec2fbacb703","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h27v06.001.2021125174847.h5",2019,"001"
"VNP46A4.A2019001.h27v07.001.2021125020651.h5","2021-05-05 15:14",8213876,1620227644,3145445535,"20c1f94210caca1750aa7bd727b561fa","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h27v07.001.2021125020651.h5",2019,"001"
"VNP46A4.A2019001.h27v08.001.2021125115349.h5","2021-05-05 21:39",4694050,1620250761,173714979,"4b0e9ab8f8542f8523f9b41d9dc99774","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h27v08.001.2021125115349.h5",2019,"001"
"VNP46A4.A2019001.h27v09.001.2021126110826.h5","2021-05-06 23:18",839994,1620343093,2258652445,"b77043149ce28edf3d5ceec313e1d445","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h27v09.001.2021126110826.h5",2019,"001"
"VNP46A4.A2019001.h27v15.001.2021125140822.h5","2021-05-05 23:45",4884140,1620258316,764454303,"92c2f3019d321c024fb9f6af7c17cd37","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h27v15.001.2021125140822.h5",2019,"001"
"VNP46A4.A2019001.h27v16.001.2022263140939.h5","2022-09-20 18:41",10829322,1663699292,1496588640,"0c0cb7be81208dccdbc80bd32a53ec9c","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h27v16.001.2022263140939.h5",2019,"001"
"VNP46A4.A2019001.h27v17.001.2022263140454.h5","2022-09-20 14:53",2570070,1663685619,374785323,"70ec7bb591d84600844d8282d4086af0","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h27v17.001.2022263140454.h5",2019,"001"
"VNP46A4.A2019001.h28v01.001.2022263140756.h5","2022-09-20 19:10",26510923,1663701003,2085939669,"00243a59dce8896e975b825a81245dff","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h28v01.001.2022263140756.h5",2019,"001"
"VNP46A4.A2019001.h28v02.001.2021125131135.h5","2021-05-05 23:30",33056858,1620257416,3765710682,"5fc6856a81b6937f8542d96964f2cc35","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h28v02.001.2021125131135.h5",2019,"001"
"VNP46A4.A2019001.h28v03.001.2021125143553.h5","2021-05-06 00:39",37315956,1620261590,338495185,"0ec47aea64e49d0a0a08894133c3ec20","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h28v03.001.2021125143553.h5",2019,"001"
"VNP46A4.A2019001.h28v04.001.2021125174744.h5","2021-05-06 06:13",26975567,1620281601,3508922586,"624414055bb6556aa2cd9f7662b7c9c8","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h28v04.001.2021125174744.h5",2019,"001"
"VNP46A4.A2019001.h28v05.001.2021125150951.h5","2021-05-06 00:56",27186399,1620262580,289805215,"0028b33408d1f647023eeba6c68f7468","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h28v05.001.2021125150951.h5",2019,"001"
"VNP46A4.A2019001.h28v06.001.2021125134514.h5","2021-05-05 23:46",21234042,1620258376,3685796857,"a20efcc0837650e4c7f915219d89fab9","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h28v06.001.2021125134514.h5",2019,"001"
"VNP46A4.A2019001.h28v07.001.2021125123251.h5","2021-05-06 00:47",18121302,1620262070,2320130577,"7654bd60fed0ac0fb5ce2194148c16ba","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h28v07.001.2021125123251.h5",2019,"001"
"VNP46A4.A2019001.h28v08.001.2021125091401.h5","2021-05-05 21:50",8782329,1620251451,1359997536,"e52ca4b2af1c9de59b75c59a9597f04d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h28v08.001.2021125091401.h5",2019,"001"
"VNP46A4.A2019001.h28v09.001.2021125020500.h5","2021-05-05 14:36",8227848,1620225413,1799156614,"399e54f83bb77dd7bed89cdcc8f5c4e6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h28v09.001.2021125020500.h5",2019,"001"
"VNP46A4.A2019001.h28v15.001.2021125204028.h5","2021-05-06 05:13",5896261,1620278001,541622532,"56e374c4f32683912aef0f7e49c5677c","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h28v15.001.2021125204028.h5",2019,"001"
"VNP46A4.A2019001.h28v16.001.2022263140551.h5","2022-09-20 17:59",11654607,1663696748,2103160465,"b31845a96d91c3a834a984ec7886879a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h28v16.001.2022263140551.h5",2019,"001"
"VNP46A4.A2019001.h28v17.001.2022263140615.h5","2022-09-20 14:59",3482246,1663685949,3496871590,"5a45b11745fbb659b0599752c10cec18","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h28v17.001.2022263140615.h5",2019,"001"
"VNP46A4.A2019001.h29v01.001.2022263140943.h5","2022-09-20 19:39",16843102,1663702772,2377829887,"8ed0c35a941aa68657b0831a68be7ab3","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v01.001.2022263140943.h5",2019,"001"
"VNP46A4.A2019001.h29v02.001.2021125055158.h5","2021-05-05 16:09",35542277,1620230944,2059478612,"987ab79ec93a94c9eb13fefa9dadfdda","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v02.001.2021125055158.h5",2019,"001"
"VNP46A4.A2019001.h29v03.001.2021125055304.h5","2021-05-05 18:44",36507917,1620240244,3797403604,"77b3cd0c8fca0580dfc928cd1940e966","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v03.001.2021125055304.h5",2019,"001"
"VNP46A4.A2019001.h29v04.001.2021125091335.h5","2021-05-05 21:53",30109094,1620251601,520888804,"1c71c6f6735b2497e1ba3f0e5b7ec9ca","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v04.001.2021125091335.h5",2019,"001"
"VNP46A4.A2019001.h29v05.001.2021125021347.h5","2021-05-05 15:26",31059055,1620228363,2540652161,"1d4b41d9d7edff22b7fa66e4785abb85","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v05.001.2021125021347.h5",2019,"001"
"VNP46A4.A2019001.h29v06.001.2021125144711.h5","2021-05-06 00:34",19474371,1620261290,3681104757,"3578b6e17f2ff4be797ba6832f717204","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v06.001.2021125144711.h5",2019,"001"
"VNP46A4.A2019001.h29v07.001.2021125055549.h5","2021-05-05 18:02",1379322,1620237724,1546475104,"0a3650f878322d7ebc5df8ee46dad79f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v07.001.2021125055549.h5",2019,"001"
"VNP46A4.A2019001.h29v08.001.2021125091112.h5","2021-05-05 21:28",7681810,1620250101,115614083,"0e71e2506babaa58109add2d9bf5d964","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v08.001.2021125091112.h5",2019,"001"
"VNP46A4.A2019001.h29v09.001.2021125134805.h5","2021-05-06 02:35",9719973,1620268551,3256121560,"93ff6fee1c99d35e0824ba341ffec768","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v09.001.2021125134805.h5",2019,"001"
"VNP46A4.A2019001.h29v10.001.2021125020447.h5","2021-05-05 14:43",653123,1620225803,737001907,"bfa7c37feb93954b736bdf8dafd67311","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v10.001.2021125020447.h5",2019,"001"
"VNP46A4.A2019001.h29v11.001.2021125020908.h5","2021-05-05 14:51",8944388,1620226313,1734708700,"22506e43e4e8cb9149f39f29f52081f0","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v11.001.2021125020908.h5",2019,"001"
"VNP46A4.A2019001.h29v12.001.2021119103909.h5","2021-04-29 21:33",4311903,1619732016,3255304471,"5926d4b7ffdd02886b01a06a7a865c34","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v12.001.2021119103909.h5",2019,"001"
"VNP46A4.A2019001.h29v15.001.2021125122626.h5","2021-05-06 01:00",5929272,1620262821,2198026536,"7ec9d79e686759b848af6021bf620567","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v15.001.2021125122626.h5",2019,"001"
"VNP46A4.A2019001.h29v16.001.2022263141334.h5","2022-09-20 18:32",10154095,1663698753,648515753,"641ffac544ac496fcc860d2c0010ef0e","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v16.001.2022263141334.h5",2019,"001"
"VNP46A4.A2019001.h29v17.001.2022263140714.h5","2022-09-20 14:53",3621353,1663685619,2058591716,"324d440a1b8e41288900498d670a71f4","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h29v17.001.2022263140714.h5",2019,"001"
"VNP46A4.A2019001.h30v01.001.2022263141010.h5","2022-09-20 18:48",12819264,1663699712,3507334594,"7dbb64c65b96cc256945395cac3dccc6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v01.001.2022263141010.h5",2019,"001"
"VNP46A4.A2019001.h30v02.001.2021125035448.h5","2021-05-05 12:01",35127780,1620216107,1926101080,"8d3987f0b45936e9a626e25bd6f1099c","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v02.001.2021125035448.h5",2019,"001"
"VNP46A4.A2019001.h30v03.001.2021125035711.h5","2021-05-05 14:01",36885629,1620223313,1179135535,"f0901d4c8530d422444246740e2317d6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v03.001.2021125035711.h5",2019,"001"
"VNP46A4.A2019001.h30v04.001.2021125000628.h5","2021-05-05 13:49",35345593,1620222593,4260794389,"273880b94f18ec3af4a7df86afa63dbf","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v04.001.2021125000628.h5",2019,"001"
"VNP46A4.A2019001.h30v05.001.2021125035833.h5","2021-05-05 13:41",13971163,1620222083,2765181754,"f751fffcbf95d3a8860b5d3229c18832","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v05.001.2021125035833.h5",2019,"001"
"VNP46A4.A2019001.h30v06.001.2021124125047.h5","2021-05-05 03:02",5107474,1620183744,3945276488,"d41ebd20be2383da555ed040be76f6b0","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v06.001.2021124125047.h5",2019,"001"
"VNP46A4.A2019001.h30v07.001.2021125073012.h5","2021-05-05 19:57",5269188,1620244655,1345269546,"352bced1ee25812b787b4e2a080d618c","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v07.001.2021125073012.h5",2019,"001"
"VNP46A4.A2019001.h30v08.001.2021125000215.h5","2021-05-05 12:36",4391178,1620218177,1049294828,"09a86d867b792c7ed23a338970206662","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v08.001.2021125000215.h5",2019,"001"
"VNP46A4.A2019001.h30v09.001.2021124235911.h5","2021-05-05 09:47",4937551,1620208068,3931213397,"1b84061e9e12221a8cc742bfeeb065df","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v09.001.2021124235911.h5",2019,"001"
"VNP46A4.A2019001.h30v10.001.2021121020759.h5","2021-05-01 12:21",7140487,1619871672,3612374114,"dee95fe39b2457eca1ec53e8326ebd08","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v10.001.2021121020759.h5",2019,"001"
"VNP46A4.A2019001.h30v11.001.2021125204219.h5","2021-05-06 08:53",15504506,1620291231,2232446293,"af5e43b76f6201cffbb494e8786e980d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v11.001.2021125204219.h5",2019,"001"
"VNP46A4.A2019001.h30v12.001.2021125122730.h5","2021-05-05 22:28",4970835,1620253711,4179285530,"999b480ab5e2cc91eacf81b587ea564f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v12.001.2021125122730.h5",2019,"001"
"VNP46A4.A2019001.h30v15.001.2021119111525.h5","2021-04-29 21:35",5318511,1619732134,1813056659,"ed40d3617434c27790389aca4888089e","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v15.001.2021119111525.h5",2019,"001"
"VNP46A4.A2019001.h30v16.001.2022263140811.h5","2022-09-20 17:59",10249934,1663696748,2670956880,"b62549da59bddc2a3072a15940f1e737","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v16.001.2022263140811.h5",2019,"001"
"VNP46A4.A2019001.h30v17.001.2022263140757.h5","2022-09-20 14:59",2802355,1663685949,1481449769,"a0ceaf1c253d84616cd5cf1b8a662b2d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h30v17.001.2022263140757.h5",2019,"001"
"VNP46A4.A2019001.h31v01.001.2022263140817.h5","2022-09-20 18:40",8408067,1663699202,1439165618,"3b57285cdfb8d527d23b50b0f31496d8","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v01.001.2022263140817.h5",2019,"001"
"VNP46A4.A2019001.h31v02.001.2021125072645.h5","2021-05-05 15:28",35085520,1620228514,4174500698,"4b8722fb6e6ba5e143f49fb58b741da5","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v02.001.2021125072645.h5",2019,"001"
"VNP46A4.A2019001.h31v03.001.2021118144642.h5","2021-04-29 02:48",34823835,1619664520,1653499553,"bfa2e0494daddb5310b80e94dd40ecbf","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v03.001.2021118144642.h5",2019,"001"
"VNP46A4.A2019001.h31v04.001.2021118145236.h5","2021-04-29 02:47",20638935,1619664459,1396796589,"44145d7d49cba26562ea89b6ded8e2ad","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v04.001.2021118145236.h5",2019,"001"
"VNP46A4.A2019001.h31v05.001.2021118145145.h5","2021-04-29 00:38",10213934,1619656684,3701772703,"3187b8ff63306a27ffb98e053450bbaa","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v05.001.2021118145145.h5",2019,"001"
"VNP46A4.A2019001.h31v06.001.2021118145116.h5","2021-04-29 00:38",648645,1619656684,3321832268,"d985f134a1db533529b9917df778454d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v06.001.2021118145116.h5",2019,"001"
"VNP46A4.A2019001.h31v08.001.2021118144816.h5","2021-04-29 00:28",721462,1619656113,2256135239,"842d12ed3c566e59a3c19de57ad45743","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v08.001.2021118144816.h5",2019,"001"
"VNP46A4.A2019001.h31v09.001.2021118150144.h5","2021-04-29 00:57",6414996,1619657854,1081562280,"c1d800c85e50675f57c7b8ba735fa3ab","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v09.001.2021118150144.h5",2019,"001"
"VNP46A4.A2019001.h31v10.001.2021118144722.h5","2021-04-29 00:46",10133439,1619657163,3965222812,"84af5d2cbf7e55e70b2ede64578e500b","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v10.001.2021118144722.h5",2019,"001"
"VNP46A4.A2019001.h31v11.001.2021125000251.h5","2021-05-05 14:35",15204373,1620225323,4176770488,"9779dada03ae36fa727b4c2632782d0f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v11.001.2021125000251.h5",2019,"001"
"VNP46A4.A2019001.h31v12.001.2021118144835.h5","2021-04-29 00:49",6689789,1619657343,471734387,"114f080ec6e0ef187b133e9e5c5854db","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v12.001.2021118144835.h5",2019,"001"
"VNP46A4.A2019001.h31v15.001.2021118150034.h5","2021-04-29 02:47",6413669,1619664459,1397016475,"a9cfc310c442e8aa12b734ce255c1419","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v15.001.2021118150034.h5",2019,"001"
"VNP46A4.A2019001.h31v16.001.2022263141347.h5","2022-09-20 18:04",12501169,1663697078,113181937,"a230a6b09b35fd877eb84d4db8d1c4dc","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v16.001.2022263141347.h5",2019,"001"
"VNP46A4.A2019001.h31v17.001.2022263141112.h5","2022-09-20 15:13",2856341,1663686818,2047184373,"04fd0f1eb707000ec41e5b118f71bc8a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h31v17.001.2022263141112.h5",2019,"001"
"VNP46A4.A2019001.h32v01.001.2022263141147.h5","2022-09-20 18:43",14157401,1663699382,3184436419,"3ca4fe9599687a54fe4bd88ced3ed2cc","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v01.001.2022263141147.h5",2019,"001"
"VNP46A4.A2019001.h32v02.001.2021125035822.h5","2021-05-05 12:06",34357151,1620216377,4089653419,"d670057fb2761315c31a6fc997531802","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v02.001.2021125035822.h5",2019,"001"
"VNP46A4.A2019001.h32v03.001.2021118144639.h5","2021-04-29 00:35",8282901,1619656534,1131129079,"733582d41d30606136f775b87eaaa36f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v03.001.2021118144639.h5",2019,"001"
"VNP46A4.A2019001.h32v04.001.2021118144657.h5","2021-04-29 00:36",9377844,1619656563,4226919665,"7381a06588ba7a90e7f5ef784aeffc4d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v04.001.2021118144657.h5",2019,"001"
"VNP46A4.A2019001.h32v05.001.2021118144752.h5","2021-04-29 00:39",3576328,1619656744,1375446496,"75750c3dcdb61159f60607c263b232c2","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v05.001.2021118144752.h5",2019,"001"
"VNP46A4.A2019001.h32v07.001.2021118145758.h5","2021-04-29 00:40",746938,1619656833,1495115440,"28004d8a33e0de42165184c163fb1f03","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v07.001.2021118145758.h5",2019,"001"
"VNP46A4.A2019001.h32v08.001.2021118144737.h5","2021-04-29 01:42",658042,1619660553,2480013269,"d9da79d9bde6ebd00f41a2247c68dfac","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v08.001.2021118144737.h5",2019,"001"
"VNP46A4.A2019001.h32v09.001.2021118144735.h5","2021-04-29 00:43",7519595,1619656984,3515405301,"d0b2d2c52f3106d5c3bd85424c57606b","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v09.001.2021118144735.h5",2019,"001"
"VNP46A4.A2019001.h32v10.001.2021118145547.h5","2021-04-29 01:15",6091344,1619658904,680563810,"d1add687971ee9b765f36a4a9fe83836","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v10.001.2021118145547.h5",2019,"001"
"VNP46A4.A2019001.h32v11.001.2021118150001.h5","2021-04-29 01:28",14546982,1619659683,673914911,"5e5abe0f0a2983a5e2080eef16f1ece6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v11.001.2021118150001.h5",2019,"001"
"VNP46A4.A2019001.h32v12.001.2021118144736.h5","2021-04-29 01:04",14592846,1619658243,3684800939,"80fedbd0821dbe1854757903ab2fa5f2","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v12.001.2021118144736.h5",2019,"001"
"VNP46A4.A2019001.h32v13.001.2021118150548.h5","2021-04-29 00:58",2379951,1619657883,1814923164,"c9d07df29997d4c015dc2bba83197ed7","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v13.001.2021118150548.h5",2019,"001"
"VNP46A4.A2019001.h32v15.001.2021118144601.h5","2021-04-29 01:52",4616702,1619661153,2820927377,"ddad34af51c9c25061785d58f0ffdb87","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v15.001.2021118144601.h5",2019,"001"
"VNP46A4.A2019001.h32v16.001.2022263141433.h5","2022-09-20 18:12",12818063,1663697558,2996918528,"9ced2f66cffe6e496cbd17d24b2ccbd6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v16.001.2022263141433.h5",2019,"001"
"VNP46A4.A2019001.h32v17.001.2022263141151.h5","2022-09-20 15:20",3193191,1663687215,2793238133,"8bcd5df8c20de45c8899dd3810072447","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h32v17.001.2022263141151.h5",2019,"001"
"VNP46A4.A2019001.h33v01.001.2022263141213.h5","2022-09-20 18:40",5164619,1663699202,1678408108,"455c9ffa8c78549beba9cc063cf32c0c","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h33v01.001.2022263141213.h5",2019,"001"
"VNP46A4.A2019001.h33v02.001.2021124235618.h5","2021-05-05 08:09",30588916,1620202153,2661528869,"0c635ca4d49bf8908272318187a424f1","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h33v02.001.2021124235618.h5",2019,"001"
"VNP46A4.A2019001.h33v03.001.2021118150215.h5","2021-04-29 03:32",12022807,1619667129,2802568516,"b86fd2dc7b937aa8d0530ec9a05c323f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h33v03.001.2021118150215.h5",2019,"001"
"VNP46A4.A2019001.h33v04.001.2021118145610.h5","2021-04-29 00:51",873132,1619657463,4045355231,"eac34766e3b6290095e794e1080d200a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h33v04.001.2021118145610.h5",2019,"001"
"VNP46A4.A2019001.h33v08.001.2021118145109.h5","2021-04-29 00:43",724897,1619657014,2211135089,"41d9992437e052e81f370cc959cbde9f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h33v08.001.2021118145109.h5",2019,"001"
"VNP46A4.A2019001.h33v09.001.2021118145929.h5","2021-04-29 00:48",2237916,1619657283,2269581287,"1af6d1aef52086f396a31a0565a6cbc5","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h33v09.001.2021118145929.h5",2019,"001"
"VNP46A4.A2019001.h33v10.001.2021118144827.h5","2021-04-29 02:24",895831,1619663044,200322681,"3115c3df68763f5d18c73e3b65d9a2c6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2019/001/VNP46A4.A2019001.h33v10.001.2021118144827.h5",2019,"001"
