"name","last_modified","size","mtime","cksum","md5sum","resourceType","downloadsLink","year","day","month"
"VNP46A3.A2015060.h32v08.001.2021125134152.h5","2021-05-05 13:49",623462,1620222593,2826654489,"7adbdb53638e15ae0ad07ae603debb0d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v08.001.2021125134152.h5",2015,"060","03"
"VNP46A3.A2015060.h32v09.001.2021125115841.h5","2021-05-05 12:06",5725528,1620216408,549940908,"cb714eff2589f6ca53a100ba9a543a51","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v09.001.2021125115841.h5",2015,"060","03"
"VNP46A3.A2015060.h32v10.001.2021125115846.h5","2021-05-05 12:05",4505631,1620216317,1522864640,"07e525f6d20ab599304085fb1e9bdb48","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v10.001.2021125115846.h5",2015,"060","03"
"VNP46A3.A2015060.h32v11.001.2021125115934.h5","2021-05-05 12:09",10649982,1620216587,3455728481,"0c3453bc29a60e1e47961c74544cff8d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v11.001.2021125115934.h5",2015,"060","03"
"VNP46A3.A2015060.h32v12.001.2021125115856.h5","2021-05-05 12:08",10295803,1620216527,76682596,"c48552ded24b11267c3213789019bca7","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v12.001.2021125115856.h5",2015,"060","03"
"VNP46A3.A2015060.h32v13.001.2021125115939.h5","2021-05-05 12:07",1978969,1620216437,2094514380,"339dd8daaff4046d53c04dc62f5a12b3","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v13.001.2021125115939.h5",2015,"060","03"
"VNP46A3.A2015060.h32v15.001.2021125115855.h5","2021-05-05 12:06",2479868,1620216377,458208706,"586d40e5237c784e55bff2e044ba2f94","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v15.001.2021125115855.h5",2015,"060","03"
"VNP46A3.A2015060.h32v16.001.2021125115842.h5","2021-05-05 12:06",5568352,1620216377,558338780,"51dee57484f10141beaa5bbc00e93735","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v16.001.2021125115842.h5",2015,"060","03"
"VNP46A3.A2015060.h32v17.001.2021125160309.h5","2021-05-05 16:20",608728,1620231608,3598887606,"455ace61d8e3fb61306fed4a538f3444","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v17.001.2021125160309.h5",2015,"060","03"
"VNP46A3.A2015060.h33v01.001.2021125115831.h5","2021-05-05 12:06",3696487,1620216377,1614689559,"a12751310a44545bf30460484112a7df","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h33v01.001.2021125115831.h5",2015,"060","03"
